Account,,,,,,,
,note,column,Note,hide,Annotation,,"Comments made about the ChargeItem"
,occurrence,"search parameter",occurrence,show,date,,"When the charged service was applied"
,occurrence[x],column,Occurrence,show,"dateTime,Period,Timing",,"When the charged service was applied"
,overrideReason,column,"Override Reason",show,string,,"Reason for overriding the list price/factor"
,partOf,column,"Part Of",show,Reference,,"Part of referenced ChargeItem"
,patient,"search parameter",patient,show,Patient,,"Individual service was done for/to"
,performer,column,Performer,hide,BackboneElement,,"Who performed charged service"
,performer-actor,"search parameter",performer-actor,show,reference,,"Individual who was performing"
,performer-function,"search parameter",performer-function,show,CodeableConcept,,"What type of performance was done"
,performing-organization,"search parameter",performing-organization,show,reference,,"Organization providing the charged service"
,performingOrganization,column,"Performing Organization",show,Reference,,"Organization providing the charged service"
,price-override,"search parameter",price-override,show,quantity,,"Price overriding the associated rules"
,priceOverride,column,"Price Override",show,Money,,"Price overriding the associated rules"
,product[x],column,Product,show,"Reference,CodeableConcept",,"Product charged"
,quantity,"search parameter",quantity,show,quantity,,"Quantity of which the charge item has been serviced"
,quantity,column,Quantity,show,Quantity,,"Quantity of which the charge item has been serviced"
,reason,column,Reason,show,CodeableConcept,,"Why was the charged  service rendered?"
,requesting-organization,"search parameter",requesting-organization,show,reference,,"Organization requesting the charged service"
,requestingOrganization,column,"Requesting Organization",show,Reference,,"Organization requesting the charged service"
,service,"search parameter",service,show,reference,,"Which rendered service is being charged?"
,service,column,Service,show,Reference,,"Which rendered service is being charged?"
,status,column,Status,show,code,,"planned | billable | not-billable | aborted | billed | entered-in-error | unknown"
,subject,column,Subject,show,Reference,,"Individual service was done for/to"
,subject,"search parameter",subject,show,reference,,"Individual service was done for/to"
,supportingInformation,column,"Supporting Information",show,Reference,,"Further information supporting this charge"
ClinicalImpression,,,,,,,
,assessor,"search parameter",assessor,show,reference,,"The clinician performing the assessment"
,assessor,column,Assessor,show,Reference,,"The clinician performing the assessment"
,code,column,Code,show,CodeableConcept,,"Kind of assessment performed"
,date,"search parameter",date,show,date,,"When the assessment was documented"
,date,column,Date,show,dateTime,,"When the assessment was documented"
,description,column,Description,show,string,,"Why/how the assessment was performed"
,effective[x],column,Effective,show,"dateTime,Period",,"Time of assessment"
,encounter,column,Encounter,show,Reference,,"Encounter created as part of"
,encounter,"search parameter",encounter,show,reference,,"Encounter created as part of"
,finding,column,Finding,hide,BackboneElement,,"Possible or likely findings and diagnoses"
,finding-code,"search parameter",finding-code,show,CodeableConcept,,"What was found"
,finding-ref,"search parameter",finding-ref,show,reference,,"What was found"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"Business identifier"
,identifier,column,Identifier,show,Identifier,,"Business identifier"
,investigation,"search parameter",investigation,show,reference,,"Record of a specific investigation"
,investigation,column,Investigation,hide,BackboneElement,,"One or more sets of investigations (signs, symptoms, etc.)"
,note,column,Note,hide,Annotation,,"Comments made about the ClinicalImpression"
,patient,"search parameter",patient,show,Patient,,"Patient or group assessed"
,previous,column,Previous,show,Reference,,"Reference to last assessment"
,previous,"search parameter",previous,show,reference,,"Reference to last assessment"
,problem,"search parameter",problem,show,reference,,"Relevant impressions of patient state"
,problem,column,Problem,show,Reference,,"Relevant impressions of patient state"
,prognosisCodeableConcept,column,"Prognosis Codeable Concept",show,CodeableConcept,,"Estimate of likely outcome"
,prognosisReference,column,"Prognosis Reference",show,Reference,,"RiskAssessment expressing likely outcome"
,protocol,column,Protocol,show,uri,,"Clinical Protocol followed"
,status,column,Status,show,code,,"in-progress | completed | entered-in-error"
,status,"search parameter",status,show,code,,"in-progress | completed | entered-in-error"
,statusReason,column,"Status Reason",show,CodeableConcept,,"Reason for current status"
,subject,column,Subject,show,Reference,,"Patient or group assessed"
,subject,"search parameter",subject,show,reference,,"Patient or group assessed"
,summary,column,Summary,show,string,,"Summary of the assessment"
,supporting-info,"search parameter",supporting-info,show,reference,,"Information supporting the clinical impression"
,supportingInfo,column,"Supporting Info",show,Reference,,"Information supporting the clinical impression"
Communication,,,,,,,
,about,column,About,show,Reference,,"Resources that pertain to this communication"
,based-on,"search parameter",based-on,show,reference,,"Request fulfilled by this communication"
,basedOn,column,"Based On",show,Reference,,"Request fulfilled by this communication"
,category,column,Category,show,CodeableConcept,,"Message category"
,category,"search parameter",category,show,CodeableConcept,,"Message category"
,encounter,column,Encounter,show,Reference,,"Encounter created as part of"
,encounter,"search parameter",encounter,show,reference,,"Encounter created as part of"
,id,column,Id,show,string,,
,identifier,column,Identifier,show,Identifier,,"Unique identifier"
,identifier,"search parameter",identifier,show,Identifier,,"Unique identifier"
,inResponseTo,column,"In Response To",show,Reference,,"Reply to"
,instantiates-canonical,"search parameter",instantiates-canonical,show,reference,,"Instantiates FHIR protocol or definition"
,instantiates-uri,"search parameter",instantiates-uri,show,uri,,"Instantiates external protocol or definition"
,instantiatesCanonical,column,"Instantiates Canonical",show,canonical,,"Instantiates FHIR protocol or definition"
,instantiatesUri,column,"Instantiates Uri",show,uri,,"Instantiates external protocol or definition"
,medium,column,Medium,show,CodeableConcept,,"A channel of communication"
,medium,"search parameter",medium,show,CodeableConcept,,"A channel of communication"
,note,column,Note,hide,Annotation,,"Comments made about the communication"
,part-of,"search parameter",part-of,show,reference,,"Part of this action"
,partOf,column,"Part Of",show,Reference,,"Part of this action"
,patient,"search parameter",patient,show,Patient,,"Focus of message"
,payload,column,Payload,hide,BackboneElement,,"Message payload"
,priority,column,Priority,show,code,,"routine | urgent | asap | stat"
,reasonCode,column,"Reason Code",show,CodeableConcept,,"Indication for message"
,reasonReference,column,"Reason Reference",show,Reference,,"Why was communication done?"
,received,column,Received,show,dateTime,,"When received"
,received,"search parameter",received,show,date,,"When received"
,recipient,"search parameter",recipient,show,reference,,"Message recipient"
,recipient,column,Recipient,show,Reference,,"Message recipient"
,sender,"search parameter",sender,show,reference,,"Message sender"
,sender,column,Sender,show,Reference,,"Message sender"
,sent,column,Sent,show,dateTime,,"When sent"
,sent,"search parameter",sent,show,date,,"When sent"
,status,column,Status,show,code,,"preparation | in-progress | not-done | on-hold | stopped | completed | entered-in-error | unknown"
,status,"search parameter",status,show,code,,"preparation | in-progress | not-done | on-hold | stopped | completed | entered-in-error | unknown"
,statusReason,column,"Status Reason",show,CodeableConcept,,"Reason for current status"
,subject,column,Subject,show,Reference,,"Focus of message"
,subject,"search parameter",subject,show,reference,,"Focus of message"
,topic,column,Topic,show,CodeableConcept,,"Description of the purpose/content"
CommunicationRequest,,,,,,,
,about,column,About,show,Reference,,"Resources that pertain to this communication request"
,authored,"search parameter",authored,show,date,,"When request transitioned to being actionable"
,authoredOn,column,"Authored On",show,dateTime,,"When request transitioned to being actionable"
,based-on,"search parameter",based-on,show,reference,,"Fulfills plan or proposal"
,basedOn,column,"Based On",show,Reference,,"Fulfills plan or proposal"
,category,column,Category,show,CodeableConcept,,"Message category"
,category,"search parameter",category,show,CodeableConcept,,"Message category"
,doNotPerform,column,"Do Not Perform",show,boolean,,"True if request is prohibiting action"
,encounter,"search parameter",encounter,show,reference,,"Encounter created as part of"
,encounter,column,Encounter,show,Reference,,"Encounter created as part of"
,group-identifier,"search parameter",group-identifier,show,Identifier,,"Composite request this is part of"
,groupIdentifier,column,"Group Identifier",show,Identifier,,"Composite request this is part of"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"Unique identifier"
,identifier,column,Identifier,show,Identifier,,"Unique identifier"
,medium,column,Medium,show,CodeableConcept,,"A channel of communication"
,medium,"search parameter",medium,show,CodeableConcept,,"A channel of communication"
,note,column,Note,hide,Annotation,,"Comments made about communication request"
,occurrence,"search parameter",occurrence,show,dateTime,,"When scheduled"
,occurrence[x],column,Occurrence,show,"dateTime,Period",,"When scheduled"
,patient,"search parameter",patient,show,Patient,,"Focus of message"
,payload,column,Payload,hide,BackboneElement,,"Message payload"
,priority,column,Priority,show,code,,"routine | urgent | asap | stat"
,priority,"search parameter",priority,show,code,,"routine | urgent | asap | stat"
,reasonCode,column,"Reason Code",show,CodeableConcept,,"Why is communication needed?"
,reasonReference,column,"Reason Reference",show,Reference,,"Why is communication needed?"
,recipient,"search parameter",recipient,show,reference,,"Message recipient"
,recipient,column,Recipient,show,Reference,,"Message recipient"
,replaces,"search parameter",replaces,show,reference,,"Request(s) replaced by this request"
,replaces,column,Replaces,show,Reference,,"Request(s) replaced by this request"
,requester,column,Requester,show,Reference,,"Who/what is requesting service"
,requester,"search parameter",requester,show,reference,,"Who/what is requesting service"
,sender,column,Sender,show,Reference,,"Message sender"
,sender,"search parameter",sender,show,reference,,"Message sender"
,status,column,Status,show,code,,"draft | active | on-hold | revoked | completed | entered-in-error | unknown"
,status,"search parameter",status,show,code,,"draft | active | on-hold | revoked | completed | entered-in-error | unknown"
,statusReason,column,"Status Reason",show,CodeableConcept,,"Reason for current status"
,subject,column,Subject,show,Reference,,"Focus of message"
,subject,"search parameter",subject,show,reference,,"Focus of message"
Condition,,,,,,,
,abatement-age,"search parameter",abatement-age,show,Age,,"Abatement as age or age range"
,abatement-date,"search parameter",abatement-date,show,dateTime,,"Date-related abatements (dateTime and period)"
,abatement-string,"search parameter",abatement-string,show,string,,"Abatement as a string"
,abatement[x],column,Abatement,show,"dateTime,Age,Period,Range,string",,"When in resolution/remission"
,asserter,"search parameter",asserter,show,reference,,"Person who asserts this condition"
,asserter,column,Asserter,show,Reference,,"Person who asserts this condition"
,body-site,"search parameter",body-site,show,CodeableConcept,,"Anatomical location, if relevant"
,bodySite,column,"Body Site",show,CodeableConcept,,"Anatomical location, if relevant"
,category,column,Category,show,CodeableConcept,,"problem-list-item | encounter-diagnosis"
,category,"search parameter",category,show,CodeableConcept,,"The category of the condition"
,clinical-status,"search parameter",clinical-status,show,CodeableConcept,,"The clinical status of the condition"
,clinicalStatus,column,"Clinical Status",show,CodeableConcept,,"active | recurrence | relapse | inactive | remission | resolved"
,code,column,Code,show,CodeableConcept,,"Identification of the condition, problem or diagnosis"
,code,"search parameter",code,show,CodeableConcept,,"Code for the condition"
,encounter,column,Encounter,show,Reference,,"Encounter created as part of"
,encounter,"search parameter",encounter,show,reference,,"Encounter created as part of"
,evidence,"search parameter",evidence,show,CodeableConcept,,Manifestation/symptom
,evidence,column,Evidence,hide,BackboneElement,,"Supporting evidence"
,evidence-detail,"search parameter",evidence-detail,show,reference,,"Supporting information found elsewhere"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"A unique identifier of the condition record"
,identifier,column,Identifier,show,Identifier,,"External Ids for this condition"
,note,column,Note,hide,Annotation,,"Additional information about the Condition"
,onset-age,"search parameter",onset-age,show,Age,,"Onsets as age or age range"
,onset-date,"search parameter",onset-date,show,dateTime,,"Date related onsets (dateTime and Period)"
,onset-info,"search parameter",onset-info,show,string,,"Onsets as a string"
,onset[x],column,Onset,show,"dateTime,Age,Period,Range,string",,"Estimated or actual date,  date-time, or age"
,patient,"search parameter",patient,show,Patient,,"Who has the condition?"
,recorded-date,"search parameter",recorded-date,show,date,,"Date record was first recorded"
,recordedDate,column,"Recorded Date",show,dateTime,,"Date record was first recorded"
,recorder,column,Recorder,show,Reference,,"Who recorded the condition"
,severity,column,Severity,show,CodeableConcept,,"Subjective severity of condition"
,severity,"search parameter",severity,show,CodeableConcept,,"The severity of the condition"
,stage,column,Stage,hide,BackboneElement,,"Stage/grade, usually assessed formally"
,stage,"search parameter",stage,show,CodeableConcept,,"Simple summary (disease specific)"
,subject,column,Subject,show,Reference,,"Who has the condition?"
,subject,"search parameter",subject,show,reference,,"Who has the condition?"
,verification-status,"search parameter",verification-status,show,CodeableConcept,,"unconfirmed | provisional | differential | confirmed | refuted | entered-in-error"
,verificationStatus,column,"Verification Status",show,CodeableConcept,,"unconfirmed | provisional | differential | confirmed | refuted | entered-in-error"
DeviceRequest,,,,,,,
,authored-on,"search parameter",authored-on,show,date,,"When the request transitioned to being actionable"
,authoredOn,column,"Authored On",show,dateTime,,"When recorded"
,based-on,"search parameter",based-on,show,reference,,"Plan/proposal/order fulfilled by this request"
,basedOn,column,"Based On",show,Reference,,"What request fulfills"
,code,"search parameter",code,show,CodeableConcept,,"Code for what is being requested/ordered"
,code[x],column,Code,show,"Reference,CodeableConcept",,"Device requested"
,device,"search parameter",device,show,Reference,,"Reference to resource that is being requested/ordered"
,encounter,column,Encounter,show,Reference,,"Encounter motivating request"
,encounter,"search parameter",encounter,show,reference,,"Encounter during which request was created"
,event-date,"search parameter",event-date,show,dateTime,,"When service should occur"
,group-identifier,"search parameter",group-identifier,show,Identifier,,"Composite request this is part of"
,groupIdentifier,column,"Group Identifier",show,Identifier,,"Identifier of composite request"
,id,column,Id,show,string,,
,identifier,"search parameter",identifier,show,Identifier,,"Business identifier for request/order"
,identifier,column,Identifier,show,Identifier,,"External Request identifier"
,instantiates-canonical,"search parameter",instantiates-canonical,show,reference,,"Instantiates FHIR protocol or definition"
,instantiates-uri,"search parameter",instantiates-uri,show,uri,,"Instantiates external protocol or definition"
,instantiatesCanonical,column,"Instantiates Canonical",show,canonical,,"Instantiates FHIR protocol or definition"
,instantiatesUri,column,"Instantiates Uri",show,uri,,"Instantiates external protocol or definition"
,insurance,"search parameter",insurance,show,reference,,"Associated insurance coverage"
,insurance,column,Insurance,show,Reference,,"Associated insurance coverage"
,intent,column,Intent,show,code,,"proposal | plan | directive | order | original-order | reflex-order | filler-order | instance-order | option"
,intent,"search parameter",intent,show,code,,"proposal | plan | original-order |reflex-order"
,note,column,Note,hide,Annotation,,"Notes or comments"
,occurrence[x],column,Occurrence,show,"dateTime,Period,Timing",,"Desired time or schedule for use"
,parameter,column,Parameter,hide,BackboneElement,,"Device details"
,patient,"search parameter",patient,show,Patient,,"Individual the service is ordered for"
,performer,"search parameter",performer,show,reference,,"Desired performer for service"
,performer,column,Performer,show,Reference,,"Requested Filler"
,performerType,column,"Performer Type",show,CodeableConcept,,"Filler role"
,prior-request,"search parameter",prior-request,show,reference,,"Request takes the place of referenced completed or terminated requests"
,priority,column,Priority,show,code,,"routine | urgent | asap | stat"
,priorRequest,column,"Prior Request",show,Reference,,"What request replaces"
,reasonCode,column,"Reason Code",show,CodeableConcept,,"Coded Reason for request"
,reasonReference,column,"Reason Reference",show,Reference,,"Linked Reason for request"
,relevantHistory,column,"Relevant History",show,Reference,,"Request provenance"
,requester,column,Requester,show,Reference,,"Who/what is requesting diagnostics"
,requester,"search parameter",requester,show,reference,,"Who/what is requesting service"
,status,column,Status,show,code,,"draft | active | on-hold | revoked | completed | entered-in-error | unknown"
,status,"search parameter",status,show,code,,"entered-in-error | draft | active |suspended | completed"
,subject,column,Subject,show,Reference,,"Focus of request"
,subject,"search parameter",subject,show,reference,,"Individual the service is ordered for"
,supportingInfo,column,"Supporting Info",show,Reference,,"Additional clinical information"
DeviceUseStatement,,,,,,,
,basedOn,column,"Based On",show,Reference,,"Fulfills plan, proposal or order"
,bodySite,column,"Body Site",show,CodeableConcept,,"Target body site"
,derivedFrom,column,"Derived From",show,Reference,,"Supporting information"
,device,column,Device,show,Reference,,"Reference to device used"
,device,"search parameter",device,show,reference,,"Search by device"
,id,column,Id,show,string,,
,identifier,column,Identifier,show,Identifier,,"External identifier for this record"
,identifier,"search parameter",identifier,show,Identifier,,"Search by identifier"
,note,column,Note,hide,Annotation,,"Addition details (comments, instructions)"
,patient,"search parameter",patient,show,reference,,"Search by subject - a patient"
,reasonCode,column,"Reason Code",show,CodeableConcept,,"Why device was used"
,reasonReference,column,"Reason Reference",show,Reference,,"Why was DeviceUseStatement performed?"
,recordedOn,column,"Recorded On",show,dateTime,,"When statement was recorded"
,source,column,Source,show,Reference,,"Who made the statement"
,status,column,Status,show,code,,"active | completed | entered-in-error +"
,subject,column,Subject,show,Reference,,"Patient using device"
,subject,"search parameter",subject,show,reference,,"Search by subject"
,timing[x],column,Timing,show,"Timing,Period,dateTime",,"How often  the device was used"
DiagnosticReport,,,,,,,
,based-on,"search parameter",based-on,show,reference,,"Reference to the service request."
,basedOn,column,"Based On",show,Reference,,"What was requested"
,category,column,Category,show,CodeableConcept,,"Service category"
,category,"search parameter",category,show,CodeableConcept,,"Which diagnostic discipline/department created the report"
,code,column,Code,show,CodeableConcept,,"Name/Code for this diagnostic report"
,code,"search parameter",code,show,CodeableConcept,,"The code for the report, as opposed to codes for the atomic results, which are the names on the observation resource referred to from the result"
,conclusion,column,Conclusion,show,string,,"Clinical conclusion (interpretation) of test results"
,conclusion,"search parameter",conclusion,show,CodeableConcept,,"A coded conclusion (interpretation/impression) on the report"
,conclusionCode,column,"Conclusion Code",show,CodeableConcept,,"Codes for the clinical conclusion of test results"
,date,"search parameter",date,show,date,,"The clinically relevant time of the report"
,effective[x],column,Effective,show,"dateTime,Period",,"Clinically relevant time/time-period for report"
,encounter,"search parameter",encounter,show,reference,,"The Encounter when the order was made"
,encounter,column,Encounter,show,Reference,,"Health care event when test ordered"
,id,column,Id,show,string,,
,identifier,column,Identifier,show,Identifier,,"Business identifier for report"
,identifier,"search parameter",identifier,show,Identifier,,"An identifier for the report"
,imagingStudy,column,"Imaging Study",show,Reference,,"Reference to full details of imaging associated with the diagnostic report"
,issued,"search parameter",issued,show,date,,"When the report was issued"
,issued,column,Issued,show,instant,,"DateTime this version was made"
,media,"search parameter",media,show,reference,,"A reference to the image source."
,media,column,Media,hide,BackboneElement,,"Key images associated with this report"
,patient,"search parameter",patient,show,Patient,,"The subject of the report if a patient"
,performer,column,Performer,show,Reference,,"Responsible Diagnostic Service"
,performer,"search parameter",performer,show,reference,,"Who is responsible for the report"
,presentedForm,column,"Presented Form",hide,Attachment,,"Entire report as issued"
,result,column,Result,show,Reference,,Observations
,result,"search parameter",result,show,reference,,"Link to an atomic result (observation resource)"
,results-interpreter,"search parameter",results-interpreter,show,reference,,"Who was the source of the report"
,resultsInterpreter,column,"Results Interpreter",show,Reference,,"Primary result interpreter"
,specimen,column,Specimen,show,Reference,,"Specimens this report is based on"
,specimen,"search parameter",specimen,show,reference,,"The specimen details"
,status,"search parameter",status,show,code,,"The status of the report"
,status,column,Status,show,code,,"registered | partial | preliminary | final +"
